0.0000000000000000E+00	1.1999999999999997E+00
1.0000200004000079E+02	1.2000025029868604E+00
2.0000400008000159E+02	1.2000050060584060E+00
3.0000600012000240E+02	1.2000075092196592E+00
4.0000800016000318E+02	1.2000100124814681E+00
5.0001000020000396E+02	1.2000125158248869E+00
6.0001200024000480E+02	1.2000150192635315E+00
7.0001400028000558E+02	1.2000175227986971E+00
8.0001600032000636E+02	1.2000200264150709E+00
9.0001800036000714E+02	1.2000225301312630E+00
1.0000200004000079E+03	1.2000250339383904E+00
1.1000220004400087E+03	1.2000275378294250E+00
1.2000240004800096E+03	1.2000300418224419E+00
1.3000260005200103E+03	1.2000325459007295E+00
1.4000280005600112E+03	1.2000350500681713E+00
1.5000300006000118E+03	1.2000375543364252E+00
1.6000320006400127E+03	1.2000400586861952E+00
1.7000340006800136E+03	1.2000425631313405E+00
1.8000360007200143E+03	1.2000450676727645E+00
1.9000380007600152E+03	1.2000475722953881E+00
2.0000400008000158E+03	1.2000500770184570E+00
2.1000420008400165E+03	1.2000525818313419E+00
2.2000440008800174E+03	1.2000550867289992E+00
2.3000460009200183E+03	1.2000575917288032E+00
2.4000480009600192E+03	1.2000600968124420E+00
2.5000500010000201E+03	1.2000626019872536E+00
2.6000520010400205E+03	1.2000651072616406E+00
2.7000540010800214E+03	1.2000676126168894E+00
2.8000560011200223E+03	1.2000701180699214E+00
2.9000580011600232E+03	1.2000726236164678E+00
3.0000600012000236E+03	1.2000751292454765E+00
3.1000620012400245E+03	1.2000776349762632E+00
3.2000640012800254E+03	1.2000801407934893E+00
3.3000660013200263E+03	1.2000826466988042E+00
3.4000680013600272E+03	1.2000851527052734E+00
3.5000700014000276E+03	1.2000876587933607E+00
3.6000720014400285E+03	1.2000901649768256E+00
3.7000740014800294E+03	1.2000926712562876E+00
3.8000760015200303E+03	1.2000951776171200E+00
3.9000780015600308E+03	1.2000976840789339E+00
4.0000800016000317E+03	1.2001001906291346E+00
4.1000820016400330E+03	1.2001026972656075E+00
4.2000840016800330E+03	1.2001052040039473E+00
4.3000860017200339E+03	1.2001077108245024E+00
4.4000880017600348E+03	1.2001102177391214E+00
4.5000900018000357E+03	1.2001127247508023E+00
4.6000920018400366E+03	1.2001152318434269E+00
4.7000940018800375E+03	1.2001177390366424E+00
4.8000960019200384E+03	1.2001202463188065E+00
4.9000980019600393E+03	1.2001227536866117E+00
5.0001000020000401E+03	1.2001252611562823E+00
5.1001020020400401E+03	1.2001277687080614E+00
5.2001040020800410E+03	1.2001302763537509E+00
5.3001060021200419E+03	1.2001327840962419E+00
5.4001080021600428E+03	1.2001352919195183E+00
5.5001100022000437E+03	1.2001377998434544E+00
5.6001120022400446E+03	1.2001403078555679E+00
5.7001140022800455E+03	1.2001428159538508E+00
5.8001160023200464E+03	1.2001453241535776E+00
5.9001180023600473E+03	1.2001478324347048E+00
6.0001200024000473E+03	1.2001503408107341E+00
6.1001220024400482E+03	1.2001528492821414E+00
6.2001240024800491E+03	1.2001553578347206E+00
6.3001260025200500E+03	1.2001578664884867E+00
6.4001280025600508E+03	1.2001603752285119E+00
6.5001300026000517E+03	1.2001628840563840E+00
6.6001320026400526E+03	1.2001653929846345E+00
6.7001340026800535E+03	1.2001679019933831E+00
6.8001360027200544E+03	1.2001704110990661E+00
6.9001380027600544E+03	1.2001729202974014E+00
7.0001400028000553E+03	1.2001754295781404E+00
7.1001420028400562E+03	1.2001779389605394E+00
7.2001440028800571E+03	1.2001804484264877E+00
7.3001460029200580E+03	1.2001829579833465E+00
7.4001480029600589E+03	1.2001854676382562E+00
7.5001500030000598E+03	1.2001879773732049E+00
7.6001520030400607E+03	1.2001904872076512E+00
7.7001540030800616E+03	1.2001929971307008E+00
7.8001560031200615E+03	1.2001955071390245E+00
7.9001580031600624E+03	1.2001980172483655E+00
8.0001600032000633E+03	1.2002005274384728E+00
8.1001620032400642E+03	1.2002030377237887E+00
8.2001640032800660E+03	1.2002055481029188E+00
8.3001660033200660E+03	1.2002080585634429E+00
8.4001680033600660E+03	1.2002105691252976E+00
8.5001700034000678E+03	1.2002130797708170E+00
8.6001720034400678E+03	1.2002155905066065E+00
8.7001740034800696E+03	1.2002181013403272E+00
8.8001760035200696E+03	1.2002206122537291E+00
8.9001780035600714E+03	1.2002231232666807E+00
9.0001800036000714E+03	1.2002256343671955E+00
9.1001820036400732E+03	1.2002281455535391E+00
9.2001840036800731E+03	1.2002306568402969E+00
9.3001860037200731E+03	1.2002331682069181E+00
9.4001880037600749E+03	1.2002356796700802E+00
9.5001900038000749E+03	1.2002381912247271E+00
9.6001920038400767E+03	1.2002407028618567E+00
9.7001940038800767E+03	1.2002432146002895E+00
9.8001960039200785E+03	1.2002457264200548E+00
9.9001980039600785E+03	1.2002482383329554E+00
1.0000200004000080E+04	1.2002507503406605E+00
1.0100202004040080E+04	1.2002532624287259E+00
1.0200204004080080E+04	1.2002557746177687E+00
1.0300206004120082E+04	1.2002582868902014E+00
1.0400208004160082E+04	1.2002607992526459E+00
1.0500210004200084E+04	1.2002633117123218E+00
1.0600212004240084E+04	1.2002658242512878E+00
1.0700214004280086E+04	1.2002683368901590E+00
1.0800216004320086E+04	1.2002708496146470E+00
1.0900218004360087E+04	1.2002733624264266E+00
1.1000220004400087E+04	1.2002758753370817E+00
1.1100222004440087E+04	1.2002783883266976E+00
1.1200224004480089E+04	1.2002809014148295E+00
1.1300226004520089E+04	1.2002834145905803E+00
1.1400228004560091E+04	1.2002859278515228E+00
1.1500230004600091E+04	1.2002884412122987E+00
1.1600232004640093E+04	1.2002909546521254E+00
1.1700234004680093E+04	1.2002934681891071E+00
1.1800236004720095E+04	1.2002959818152872E+00
1.1900238004760095E+04	1.2002984955251523E+00
1.2000240004800095E+04	1.2003010093353268E+00
1.2100242004840096E+04	1.2003035232247912E+00
1.2200244004880096E+04	1.2003060372102861E+00
1.2300246004920098E+04	1.2003085512860625E+00
1.2400248004960098E+04	1.2003110654445310E+00
1.2500250005000100E+04	1.2003135797034883E+00
1.2600252005040100E+04	1.2003160940419257E+00
1.2700254005080102E+04	1.2003186084756357E+00
1.2800256005120102E+04	1.2003211230001876E+00
1.2900258005160102E+04	1.2003236376068847E+00
1.3000260005200103E+04	1.2003261523140807E+00
1.3100262005240103E+04	1.2003286671007731E+00
1.3200264005280105E+04	1.2003311819824181E+00
1.3300266005320105E+04	1.2003336969549432E+00
1.3400268005360107E+04	1.2003362120094605E+00
1.3500270005400107E+04	1.2003387271643740E+00
1.3600272005440109E+04	1.2003412423985897E+00
1.3700274005480109E+04	1.2003437577278913E+00
1.3800276005520109E+04	1.2003462731475940E+00
1.3900278005560111E+04	1.2003487886495237E+00
1.4000280005600111E+04	1.2003513042516276E+00
1.4100282005640112E+04	1.2003538199326416E+00
1.4200284005680112E+04	1.2003563357093125E+00
1.4300286005720114E+04	1.2003588515753780E+00
1.4400288005760114E+04	1.2003613675243465E+00
1.4500290005800116E+04	1.2003638835730659E+00
1.4600292005840116E+04	1.2003663997002001E+00
1.4700294005880116E+04	1.2003689159239432E+00
1.4800296005920118E+04	1.2003714322355425E+00
1.4900298005960118E+04	1.2003739486312281E+00
1.5000300006000120E+04	1.2003764651259050E+00
1.5100302006040120E+04	1.2003789816985622E+00
1.5200304006080121E+04	1.2003814983690180E+00
1.5300306006120121E+04	1.2003840151253071E+00
1.5400308006160123E+04	1.2003865319674720E+00
1.5500310006200123E+04	1.2003890489073221E+00
1.5600312006240123E+04	1.2003915659250370E+00
1.5700314006280125E+04	1.2003940830417650E+00
1.5800316006320125E+04	1.2003966002419180E+00
1.5900318006360127E+04	1.2003991175303861E+00
1.6000320006400127E+04	1.2004016349144868E+00
1.6100322006440128E+04	1.2004041523769653E+00
1.6200324006480128E+04	1.2004066699393494E+00
1.6300326006520130E+04	1.2004091875826437E+00
1.6400328006560132E+04	1.2004117053172496E+00
1.6500330006600132E+04	1.2004142231445503E+00
1.6600332006640132E+04	1.2004167410517155E+00
1.6700334006680132E+04	1.2004192590589042E+00
1.6800336006720132E+04	1.2004217771447974E+00
1.6900338006760136E+04	1.2004242953252893E+00
1.7000340006800136E+04	1.2004268135946279E+00
1.7100342006840136E+04	1.2004293319466535E+00
1.7200344006880136E+04	1.2004318503975020E+00
1.7300346006920139E+04	1.2004343689257770E+00
1.7400348006960139E+04	1.2004368875516651E+00
1.7500350007000139E+04	1.2004394062620725E+00
1.7600352007040139E+04	1.2004419250591269E+00
1.7700354007080139E+04	1.2004444439521988E+00
1.7800356007120143E+04	1.2004469629230363E+00
1.7900358007160143E+04	1.2004494819934106E+00
1.8000360007200143E+04	1.2004520011441686E+00
1.8100362007240143E+04	1.2004545203863759E+00
1.8200364007280146E+04	1.2004570397200873E+00
1.8300366007320146E+04	1.2004595591340570E+00
1.8400368007360146E+04	1.2004620786474642E+00
1.8500370007400146E+04	1.2004645982384239E+00
1.8600372007440146E+04	1.2004671179254873E+00
1.8700374007480150E+04	1.2004696376983990E+00
1.8800376007520150E+04	1.2004721575562569E+00
1.8900378007560150E+04	1.2004746775107427E+00
1.9000380007600150E+04	1.2004771975424611E+00
1.9100382007640153E+04	1.2004797176733304E+00
1.9200384007680153E+04	1.2004822378845916E+00
1.9300386007720153E+04	1.2004847581868539E+00
1.9400388007760153E+04	1.2004872785802618E+00
1.9500390007800153E+04	1.2004897990539201E+00
1.9600392007840157E+04	1.2004923196266193E+00
1.9700394007880157E+04	1.2004948402763775E+00
1.9800396007920157E+04	1.2004973610227305E+00
1.9900398007960157E+04	1.2004998818533235E+00
2.0000400008000161E+04	1.2005024027702362E+00
2.0100402008040161E+04	1.2005049237820946E+00
2.0200404008080161E+04	1.2005074448716382E+00
2.0300406008120161E+04	1.2005099660604446E+00
2.0400408008160161E+04	1.2005124873276785E+00
2.0500410008200164E+04	1.2005150086884202E+00
2.0600412008240164E+04	1.2005175301368336E+00
2.0700414008280164E+04	1.2005200516681303E+00
2.0800416008320164E+04	1.2005225732965534E+00
2.0900418008360168E+04	1.2005250950017554E+00
2.1000420008400168E+04	1.2005276168056316E+00
2.1100422008440168E+04	1.2005301386898397E+00
2.1200424008480168E+04	1.2005326606651623E+00
2.1300426008520168E+04	1.2005351827308275E+00
2.1400428008560171E+04	1.2005377048775148E+00
2.1500430008600171E+04	1.2005402271226815E+00
2.1600432008640171E+04	1.2005427494446912E+00
2.1700434008680171E+04	1.2005452718647804E+00
2.1800436008720175E+04	1.2005477943667431E+00
2.1900438008760175E+04	1.2005503169583636E+00
2.2000440008800175E+04	1.2005528396420284E+00
2.2100442008840175E+04	1.2005553624058343E+00
2.2200444008880175E+04	1.2005578852688215E+00
2.2300446008920178E+04	1.2005604082088239E+00
2.2400448008960178E+04	1.2005629312466326E+00
2.2500450009000178E+04	1.2005654543671898E+00
2.2600452009040178E+04	1.2005679775769196E+00
2.2700454009080182E+04	1.2005705008794190E+00
2.2800456009120182E+04	1.2005730242618711E+00
2.2900458009160182E+04	1.2005755477438182E+00
2.3000460009200182E+04	1.2005780713029586E+00
2.3100462009240182E+04	1.2005805949601458E+00
2.3200464009280186E+04	1.2005831187000489E+00
2.3300466009320186E+04	1.2005856425296935E+00
2.3400468009360186E+04	1.2005881664517879E+00
2.3500470009400186E+04	1.2005906904544839E+00
2.3600472009440189E+04	1.2005932145566045E+00
2.3700474009480189E+04	1.2005957387359651E+00
2.3800476009520189E+04	1.2005982630141709E+00
2.3900478009560189E+04	1.2006007873742304E+00
2.4000480009600189E+04	1.2006033118255488E+00
2.4100482009640193E+04	1.2006058363680139E+00
2.4200484009680193E+04	1.2006083609925846E+00
2.4300486009720193E+04	1.2006108857159647E+00
2.4400488009760193E+04	1.2006134105168347E+00
2.4500490009800196E+04	1.2006159354175130E+00
2.4600492009840196E+04	1.2006184603985368E+00
2.4700494009880196E+04	1.2006209854733805E+00
2.4800496009920196E+04	1.2006235106369005E+00
2.4900498009960196E+04	1.2006260358852165E+00
2.5000500010000200E+04	1.2006285612306244E+00
2.5100502010040200E+04	1.2006310866545007E+00
2.5200504010080200E+04	1.2006336121789074E+00
2.5300506010120200E+04	1.2006361377819863E+00
2.5400508010160203E+04	1.2006386634820736E+00
2.5500510010200203E+04	1.2006411892672693E+00
2.5600512010240203E+04	1.2006437151412748E+00
2.5700514010280203E+04	1.2006462411092584E+00
2.5800516010320203E+04	1.2006487671581161E+00
2.5900518010360207E+04	1.2006512933070153E+00
2.6000520010400207E+04	1.2006538195336653E+00
2.6100522010440207E+04	1.2006563458602328E+00
2.6200524010480207E+04	1.2006588722680522E+00
2.6300526010520211E+04	1.2006613987697115E+00
2.6400528010560211E+04	1.2006639253606148E+00
