                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200609"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      65                  1.6218048969043696E+007                  9.9999796236784655E-001                  4.5509651926198186E-001                  1.0856995328467705E+000                  0.0000000000000000E+000                                        0                                        0 
                                      66                  1.7007649855045650E+007                  9.9999793115656044E-001                  4.6705431679981357E-001                  1.0775560510854070E+000                  0.0000000000000000E+000                                        0                                        0 
                                      67                  1.7786993304945905E+007                  9.9999789977843212E-001                  4.8075663986701178E-001                  1.0703147157682236E+000                  0.0000000000000000E+000                                        0                                        0 
                                      68                  1.8555213902136937E+007                  9.9999786815466263E-001                  4.9623030707833710E-001                  1.0638676132845879E+000                  0.0000000000000000E+000                                        0                                        0 
                                      69                  1.9311440105960093E+007                  9.9999783621623672E-001                  5.1310486624600116E-001                  1.0581694326877096E+000                  0.0000000000000000E+000                                        0                                        0 
                                      70                  2.0055056632179782E+007                  9.9999780391632753E-001                  5.3139507047951751E-001                  1.0531648695762736E+000                  0.0000000000000000E+000                                        0                                        0 
                                      71                  2.0785804792059645E+007                  9.9999777119939659E-001                  5.5106216818366383E-001                  1.0488012506042910E+000                  0.0000000000000000E+000                                        0                                        0 
                                      72                  2.1503611288684051E+007                  9.9999773801055203E-001                  5.7207130567847453E-001                  1.0450371213635350E+000                  0.0000000000000000E+000                                        0                                        0 
                                      73                  2.2208621249290634E+007                  9.9999770429206314E-001                  5.9433782554367465E-001                  1.0418151850945894E+000                  0.0000000000000000E+000                                        0                                        0 
                                      74                  2.2901184471204203E+007                  9.9999766998571715E-001                  6.1779142696686462E-001                  1.0390710967079269E+000                  0.0000000000000000E+000                                        0                                        0 
                                      75                  2.3581693641272377E+007                  9.9999763503853822E-001                  6.4243023015557710E-001                  1.0367761428470126E+000                  0.0000000000000000E+000                                        0                                        0 
                                      76                  2.4250534665882461E+007                  9.9999759939958988E-001                  6.6788863329687043E-001                  1.0349117577609408E+000                  0.0000000000000000E+000                                        0                                        0 
                                      77                  2.4908220889547043E+007                  9.9999756303178011E-001                  6.9413417769779229E-001                  1.0334358138183581E+000                  0.0000000000000000E+000                                        0                                        0 
                                      78                  2.5555213344781253E+007                  9.9999752590244295E-001                  7.2126249308546053E-001                  1.0322451172205560E+000                  0.0000000000000000E+000                                        0                                        0 
