                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210726"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                     101                  7.4097112389219105E+007                  9.9998723260767741E-001                  6.9882626956734917E-001                  8.8676230446962523E-001                  3.2409787794978756E-006                                        0                                        0 
                                     102                  8.3487592597022727E+007                  9.9998606658601030E-001                  7.0202488428779353E-001                  8.8762462984864299E-001                  3.2387985047594111E-006                                        0                                        0 
                                     103                  9.4756168846387103E+007                  9.9998465958576754E-001                  7.0505080910431761E-001                  8.8845351785545890E-001                  3.2355729216173023E-006                                        0                                        0 
                                     104                  1.0827846034562434E+008                  9.9998296231953221E-001                  7.0777408831777455E-001                  8.8924657163890097E-001                  3.2332839136012680E-006                                        0                                        0 
                                     105                  1.2450521014470904E+008                  9.9998091590223359E-001                  7.1018669246395305E-001                  8.9002049674667116E-001                  3.2302942978087455E-006                                        0                                        0 
                                     106                  1.4397730990361065E+008                  9.9997844967935712E-001                  7.1237587240550504E-001                  8.9079801954442683E-001                  3.2269271908356858E-006                                        0                                        0 
                                     107                  1.6734382961429259E+008                  9.9997547848704582E-001                  7.1447678080227683E-001                  8.9160185401049563E-001                  3.2232741115545926E-006                                        0                                        0 
                                     108                  1.9538365326711094E+008                  9.9997189930229335E-001                  7.1660966254802705E-001                  8.9245759243033318E-001                  3.2208546343163032E-006                                        0                                        0 
                                     109                  2.2903144165049294E+008                  9.9996758730338120E-001                  7.1888386770994328E-001                  8.9338318427930796E-001                  3.2170289742214696E-006                                        0                                        0 
                                     110                  2.6940878771055132E+008                  9.9996239107388663E-001                  7.2135921844966822E-001                  8.9440064347506965E-001                  3.2124197420604699E-006                                        0                                        0 
                                     111                  3.1786160298262137E+008                  9.9995612696600933E-001                  7.2413091428914456E-001                  8.9553652918612647E-001                  3.2069560893624757E-006                                        0                                        0 
                                     112                  3.7600498130910552E+008                  9.9994857152070227E-001                  7.2728535692804397E-001                  8.9682113735839519E-001                  3.2004220748680120E-006                                        0                                        0 
                                     113                  4.4577703530088639E+008                  9.9993945235784665E-001                  7.3092524513099211E-001                  8.9829325600724752E-001                  3.1931245849393449E-006                                        0                                        0 
                                     114                  5.2950350009102345E+008                  9.9992843643848572E-001                  7.3517468041336131E-001                  9.0000107706336818E-001                  3.1856086439309847E-006                                        0                                        0 
