                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200610"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      48                  3.8813394312160187E+006                  9.9999425271768216E-001                  7.1026494519223937E-001                  1.5216149447225067E+000                  0.0000000000000000E+000                                        0                                        0 
                                      49                  4.3199037995209638E+006                  9.9999410104374353E-001                  6.6188756335022991E-001                  1.4768147187600968E+000                  0.0000000000000000E+000                                        0                                        0 
                                      50                  4.7396412073257454E+006                  9.9999396975108290E-001                  6.2359861336219691E-001                  1.4394985145486785E+000                  0.0000000000000000E+000                                        0                                        0 
                                      51                  5.2395172781599667E+006                  9.9999382615873167E-001                  5.8622073660874718E-001                  1.4009408325114530E+000                  0.0000000000000000E+000                                        0                                        0 
                                      52                  5.8393685631610332E+006                  9.9999366851481220E-001                  5.5030141579835723E-001                  1.3612869962991545E+000                  0.0000000000000000E+000                                        0                                        0 
                                      53                  6.4924510631447760E+006                  9.9999351195831321E-001                  5.1947603432143197E-001                  1.3243998759658753E+000                  0.0000000000000000E+000                                        0                                        0 
                                      54                  7.1015650414642664E+006                  9.9999337785608000E-001                  4.9663862130577563E-001                  1.2945865801019272E+000                  0.0000000000000000E+000                                        0                                        0 
                                      55                  7.8268356032441054E+006                  9.9999322863695306E-001                  4.7527567901782569E-001                  1.2638339871532471E+000                  0.0000000000000000E+000                                        0                                        0 
                                      56                  8.6430617420216687E+006                  9.9999307174558894E-001                  4.5713497478101756E-001                  1.2341006579784271E+000                  0.0000000000000000E+000                                        0                                        0 
                                      57                  9.3921787028785460E+006                  9.9999293650792798E-001                  4.4491538728406216E-001                  1.2104442105571214E+000                  0.0000000000000000E+000                                        0                                        0 
                                      58                  1.0129604218549853E+007                  9.9999280942318647E-001                  4.3628848625533628E-001                  1.1899796078705500E+000                  0.0000000000000000E+000                                        0                                        0 
                                      59                  1.1014514837355420E+007                  9.9999266240678808E-001                  4.2974307180678895E-001                  1.1684509312072477E+000                  0.0000000000000000E+000                                        0                                        0 
                                      60                  1.2041793247727815E+007                  9.9999249733962448E-001                  4.2652463455236361E-001                  1.1468223741889279E+000                  0.0000000000000000E+000                                        0                                        0 
                                      61                  1.2941615748363849E+007                  9.9999235649172902E-001                  4.2733834933705489E-001                  1.1304542126056312E+000                  0.0000000000000000E+000                                        0                                        0 
                                      62                  1.3787879140895724E+007                  9.9999222566885149E-001                  4.3091535776163437E-001                  1.1168938876085341E+000                  0.0000000000000000E+000                                        0                                        0 
                                      63                  1.4610300192116829E+007                  9.9999209900535868E-001                  4.3684358995619926E-001                  1.1051677495979106E+000                  0.0000000000000000E+000                                        0                                        0 
                                      64                  1.5419523044281946E+007                  9.9999197398644579E-001                  4.4499039336844504E-001                  1.0948435853867036E+000                  0.0000000000000000E+000                                        0                                        0 
                                      65                  1.6218784083722420E+007                  9.9999184937876273E-001                  4.5510700466559934E-001                  1.0856854062000361E+000                  0.0000000000000000E+000                                        0                                        0 
                                      66                  1.7008388322543439E+007                  9.9999172453107321E-001                  4.6707968628479857E-001                  1.0775384867756612E+000                  0.0000000000000000E+000                                        0                                        0 
                                      67                  1.7787721308929455E+007                  9.9999159901469414E-001                  4.8080121249177049E-001                  1.0702911862349029E+000                  0.0000000000000000E+000                                        0                                        0 
                                      68                  1.8555913435652703E+007                  9.9999147251456111E-001                  4.9617080957126997E-001                  1.0638554894336278E+000                  0.0000000000000000E+000                                        0                                        0 
                                      69                  1.9312132009147279E+007                  9.9999134477810259E-001                  5.1305943924519593E-001                  1.0581645092298919E+000                  0.0000000000000000E+000                                        0                                        0 
                                      70                  2.0055780849498164E+007                  9.9999121558405180E-001                  5.3144699741177970E-001                  1.0531497763567690E+000                  0.0000000000000000E+000                                        0                                        0 
                                      71                  2.0786547209869266E+007                  9.9999108470129383E-001                  5.5111620951454532E-001                  1.0487770195490465E+000                  0.0000000000000000E+000                                        0                                        0 
                                      72                  2.1504337374110717E+007                  9.9999095193809717E-001                  5.7213131855905841E-001                  1.0450036278950618E+000                  0.0000000000000000E+000                                        0                                        0 
                                      73                  2.2209314033836033E+007                  9.9999081705977144E-001                  5.9440984322684265E-001                  1.0417706110230931E+000                  0.0000000000000000E+000                                        0                                        0 
                                      74                  2.2901833512382794E+007                  9.9999067983135437E-001                  6.1782112772784625E-001                  1.0390245185369187E+000                  0.0000000000000000E+000                                        0                                        0 
                                      75                  2.3582301700452447E+007                  9.9999054004962640E-001                  6.4234885180122148E-001                  1.0367483442367242E+000                  0.0000000000000000E+000                                        0                                        0 
